	z_coordinate_0	z_coordinate_1
23121	11.479223	-2.7630432
23122	-3.1730647	1.939239
23123	-1.7990782	-5.3439493
23124	10.535832	-3.1474588
23125	10.853568	-1.0863273
23126	5.0916586	-1.1183119
23127	-3.136428	2.6397247
23128	10.611423	-2.9671555
23129	4.1502833	-8.037026
23130	0.64934665	-8.386223
23131	4.03429	-3.0130522
23132	-3.114707	2.6421976
23133	5.4270897	10.076927
23134	-3.097493	0.94712174
23135	-4.350631	2.202365
23136	4.255679	-2.8274336
23137	7.1572876	-5.111952
23138	-3.3783708	1.0356162
23139	-1.0683887	-7.4506164
23140	-4.071175	1.3362868
23141	-4.035997	1.8551522
23142	-2.527355	0.9717866
23143	10.620536	-2.8821487
23144	4.013239	8.620415
23145	0.39174896	-7.9725943
23146	-2.9267867	1.7202599
23147	5.06629	10.557816
23148	4.990184	-1.0752678
23149	-2.47854	-12.378658
23150	3.9037666	-3.299143
23151	4.8990717	10.693987
23152	-2.805811	0.9314548
23153	5.148008	-9.14427
23154	3.9030075	9.189678
23155	3.8053184	-2.775846
23156	-2.4975336	2.274401
23157	-3.5083036	1.1286271
23158	5.8069773	-9.109929
23159	-2.8303938	2.0544565
23160	4.1052	-2.7872243
23161	-11.862589	1.6893524
23162	-8.561934	-8.02637
23163	-6.3855104	-3.081615
23164	5.1230154	-8.181638
23165	5.5556707	-9.72698
23166	-5.927061	-3.2160535
23167	10.883253	-3.2425008
23168	10.776581	-3.013488
23169	-3.8446543	1.7953124
23170	11.505376	-3.7604215
23171	3.6348739	-3.4000437
23172	-2.367991	-12.312542
23173	5.362038	10.257692
23174	-3.1811404	3.7323723
23175	5.298253	-9.299253
23176	5.924842	-9.617563
23177	-11.065018	-4.145211
23178	-2.4576008	-12.484086
23179	-3.5181699	4.0217805
23180	-3.6390233	1.3734607
23181	-2.752864	-12.73336
23182	-3.1875687	1.21149
23183	6.211782	-9.320616
23184	-1.8747942	-4.780763
23185	10.404118	-1.4920828
23186	-3.230179	1.0341412
23187	-4.0544567	2.1663651
23188	6.1921244	-9.997645
23189	-3.2783115	-11.602144
23190	4.0396967	-3.1044722
23191	-8.217877	-8.521506
23192	-2.8175526	1.0917478
23193	-3.491963	3.1012704
23194	-1.8094676	-12.539518
23195	-2.6505468	0.5166987
23196	10.824994	-2.4277425
23197	-3.013547	1.7636191
23198	-5.6127105	-12.689913
23199	-7.2128067	-7.635742
23200	-1.6766417	-4.493836
23201	-3.6230206	2.6953628
23202	-2.2873836	-12.561948
23203	-5.9757566	-3.3844001
23204	-3.7940273	1.3661959
23205	-1.8882387	-4.5557356
23206	-8.5418	-8.405619
23207	4.019929	-3.1424036
23208	-8.504478	-7.908877
23209	-3.428256	6.889658
23210	-2.014275	-4.5750623
23211	13.3206005	8.710955
23212	-1.8316886	-4.7326474
23213	-8.595949	-8.783701
23214	11.119612	-2.6173246
23215	4.7621827	10.713672
23216	-2.453648	-11.554968
23217	-8.223249	-8.297736
23218	4.1402836	11.392058
23219	-5.5705967	-6.0718
23220	0.6163891	-8.661124
23221	10.505816	-2.1816444
23222	4.4482336	10.290012
23223	10.161048	1.1157377
23224	5.5971417	-8.923308
23225	-3.1012988	2.8477113
23226	-2.948375	3.3698878
23227	-1.780705	-12.929193
23228	-3.6665971	4.6689787
23229	4.9611197	10.02135
23230	5.346299	-9.130759
23231	5.572894	10.157356
23232	10.398793	1.2911994
23233	-4.389092	2.581363
23234	-3.9078844	1.2462875
23235	2.3197827	12.066105
23236	10.969279	-2.5740633
23237	5.3215437	-9.815791
23238	-4.772865	2.7078323
23239	-3.3673213	1.5936058
23240	4.289545	10.124054
23241	-3.3457427	1.6720138
23242	-6.327278	-2.9626055
23243	8.105687	-1.903042
23244	-1.0325775	1.8839397
23245	-4.0000944	1.3758078
23246	-4.151486	0.4259719
23247	-1.8763895	-4.953181
23248	-9.667803	7.5174193
23249	-4.0342164	3.384709
23250	4.0293264	-2.954663
23251	5.270357	-0.91129124
23252	-3.7871168	2.9050508
23253	-11.416553	1.7219172
23254	-4.010758	6.0686674
23255	-1.4225414	-4.3934813
23256	-7.9097786	-8.574264
23257	-9.001783	-8.29957
23258	-2.6967125	2.835764
23259	-3.2025838	1.4803088
23260	-3.2874904	2.4860885
23261	3.9689026	-3.2977412
23262	3.9698305	-3.109414
23263	-8.900996	-8.386828
23264	-2.455925	-12.450348
23265	-4.499557	7.1378403
23266	-3.70007	3.168311
23267	-3.1439261	2.7182248
23268	-8.220072	-8.257608
23269	10.927035	1.8624353
23270	-3.423315	3.1052954
23271	4.0748997	-2.9969857
23272	-3.0597603	-12.238918
23273	4.9377937	10.49426
23274	-2.7235835	1.9172091
23275	1.6008577	-8.032423
23276	4.2681513	-2.1685333
23277	-1.6196439	-4.873856
23278	-1.9645107	-2.0403666
23279	-11.097743	-4.5078564
23280	10.622882	-2.8077536
23281	5.1293106	-9.541596
23282	-1.62538	1.3710701
23283	5.8506145	3.6232166
23284	10.4519205	1.4506596
23285	-10.998526	-4.256551
23286	-3.1577895	0.81902325
23287	5.765153	-9.798534
23288	-3.558422	4.1633625
23289	9.283074	1.2527751
23290	-8.1137905	-6.886235
23291	3.8215823	-2.8466575
23292	5.5960894	-2.664097
23293	10.700427	-2.6818295
23294	-11.511982	-4.7905164
23295	-4.011524	2.6484447
23296	4.019263	-2.8301332
23297	4.0981207	-2.8982377
23298	0.7243169	-8.524409
23299	-8.163289	-8.713197
23300	5.8683743	-9.611281
23301	4.1400747	-3.388767
23302	10.674708	-2.7071345
23303	-8.528817	-7.2933283
23304	-3.7227294	3.304686
23305	5.03656	-1.2094502
23306	3.1208396	6.812794
23307	6.255782	4.0763803
23308	4.2981024	10.465109
23309	10.535586	-2.2058764
23310	-3.1829462	2.1468213
23311	-5.0022955	-12.510251
23312	4.2061663	10.359482
23313	-9.412131	5.8758354
23314	-1.8304236	3.065837
23315	-10.593812	-4.561818
23316	6.341481	-9.974166
23317	4.4828644	-2.9758651
23318	-4.7732434	-12.739483
23319	-10.187536	-5.143593
23320	-3.6098452	2.3395908
23321	-1.4701045	-0.27649206
23322	10.585828	-2.6373703
23323	10.847237	-2.1761158
23324	5.1599526	9.876673
23325	4.6133223	11.06407
23326	-2.431493	1.7050118
23327	3.9685478	1.8182433
23328	10.214528	1.8341441
23329	-11.715997	1.5910285
23330	-2.348708	-4.687242
23331	-1.1323726	-5.1043034
23332	-3.065219	1.8900709
23333	-4.233767	3.043447
23334	-2.820425	4.7125015
23335	6.2666135	4.2225065
23336	3.1585364	7.7803826
23337	4.319132	-2.4371908
23338	3.7758245	10.418695
23339	-1.8893619	-4.8473506
23340	10.916771	-2.5659885
23341	-2.1039996	-4.8031416
23342	10.649594	1.6935883
23343	4.5947456	10.477228
23344	-7.9907	-8.882465
23345	-8.338101	-7.905529
23346	-9.106908	-6.3582926
23347	5.7445455	-0.08401975
23348	-4.3764896	2.3013108
23349	-3.9116898	1.5247672
23350	3.7111664	-2.7197268
23351	-3.5292792	2.6597466
23352	-1.7644327	-4.4562907
23353	-3.9096735	3.3878007
23354	10.7981415	2.3200927
23355	-4.0663795	4.1454554
23356	5.356529	-1.1902544
23357	-11.085315	-4.734834
23358	4.1108465	-3.0763516
23359	10.6743355	-2.3837283
23360	3.9635062	-2.797692
23361	-11.642863	2.0365617
23362	-2.6129556	0.9205816
23363	-1.4319751	-4.510825
23364	-2.8381014	2.0875876
23365	-6.2387037	-3.1815367
23366	4.183321	-3.042749
23367	4.2920833	-3.0707734
23368	-3.7419643	2.5085082
23369	5.839913	-9.096503
23370	-2.8019083	1.433047
23371	-11.121005	-4.3487797
23372	6.3544116	-0.3831832
23373	-3.0688686	2.1725335
23374	4.998859	-9.265188
23375	3.9668412	-3.0294206
23376	-3.9445612	1.9093058
23377	5.0010276	10.335685
23378	4.2295275	-3.0685868
23379	11.089444	-2.8583336
23380	-0.0642764	0.9805294
23381	-2.3288207	-4.6906643
23382	-5.082617	-12.198038
23383	10.272927	1.5505342
23384	10.09194	-2.8054554
23385	-8.555292	-7.930936
23386	4.572486	10.156656
23387	-3.8398895	-11.768628
23388	5.361868	-9.832911
23389	-2.2324097	-12.317276
23390	-8.666756	-7.828706
23391	4.8463674	-3.149558
23392	-3.3586013	3.3317888
23393	4.6365414	9.68849
23394	10.6257515	-1.6626782
23395	-1.9755616	-4.9232225
23396	-9.857085	7.7743216
23397	-2.5812244	0.11261228
23398	-1.6815774	-4.8741426
23399	4.8206415	10.306138
23400	6.0931015	-9.537226
23401	4.929155	10.2334
23402	-3.601524	2.99825
23403	-3.848969	3.6245298
23404	4.3534966	11.361708
23405	-6.1857605	-3.1232285
23406	5.3342257	10.150976
23407	-7.8866305	-8.294567
23408	-5.032868	-13.038546
23409	10.543915	1.8881512
23410	9.85497	-2.8133411
23411	-1.6040006	2.0687046
23412	-4.0939107	2.9671402
23413	-3.754074	1.2048391
23414	-1.5468131	-4.7876444
23415	-11.3874035	-4.024416
23416	3.9601035	-3.342952
23417	4.4621935	10.656319
23418	5.3938303	-0.94417405
23419	8.972983	1.2071369
23420	-3.0477896	3.0020282
23421	10.457734	-2.7170353
23422	-6.361171	-3.02773
23423	-3.2060206	0.84807503
23424	4.9406424	-8.403564
23425	4.567225	10.577257
23426	-3.252938	1.9966369
23427	-6.1465797	-2.879165
23428	9.048062	-2.754804
23429	-3.5175297	1.9509051
23430	4.719026	9.926345
23431	5.630246	-8.889441
23432	-1.7981715	-4.8997507
23433	-1.7471333	-4.46518
23434	-8.215876	-7.5211477
23435	-12.116439	1.4039247
23436	-3.4055161	2.7911057
23437	3.8193135	10.627525
23438	11.021563	-2.43514
23439	4.6726246	10.544731
23440	5.2302475	-10.0689535
23441	-5.5771856	-12.530119
23442	4.607477	10.045948
23443	10.932784	-2.9272528
23444	-2.036743	2.2478724
23445	-1.4988627	-4.5044966
23446	-4.5252213	6.853883
23447	-8.014146	-8.286732
23448	-11.344441	1.8496854
23449	3.968214	10.366167
23450	-11.480454	0.9091475
23451	4.564374	10.405042
23452	10.549407	-2.6296914
23453	-2.485134	1.6374445
23454	-3.4208455	2.5327926
23455	-2.942603	2.1432605
23456	-1.5751184	-12.729708
23457	-3.4941921	2.0608969
23458	4.0785437	10.781366
23459	10.658893	-2.4984941
23460	5.271967	-0.76886165
23461	-2.7739406	-13.01399
23462	-3.1441503	1.5706449
23463	5.56577	-9.305798
23464	-1.9358058	-5.0478883
23465	4.3804574	10.3845005
23466	-9.822974	-4.8156557
23467	-2.4382575	-11.662043
23468	-12.147535	1.9220452
23469	-7.9397316	-9.096634
23470	-3.0630236	1.9578352
23471	-4.171502	-2.4298205
23472	-3.0881214	2.2063823
23473	10.6883745	-2.754371
23474	-4.001433	-12.584253
23475	-0.29617453	-8.070027
23476	4.0179987	7.8425207
23477	10.429149	-2.9030735
23478	-1.8092742	-5.1925087
23479	-2.2826357	-12.183302
23480	-6.2858796	-3.307335
23481	-3.0770848	2.4408712
23482	-3.975793	2.7152028
23483	-8.590928	-8.690474
23484	4.0935283	-3.0862832
23485	4.461947	10.799053
23486	10.544667	-2.7965486
23487	3.9861822	-2.8978863
23488	-5.6041746	-12.635087
23489	3.3181472	11.230828
23490	10.534131	-1.8281342
23491	-3.69252	2.5267882
23492	-2.0948153	-4.683763
23493	0.5741752	-8.691826
23494	-11.337626	-4.2566605
23495	-2.568102	1.4601918
23496	10.570573	-2.7462769
23497	3.226139	11.483997
23498	11.047126	-2.6061747
23499	-6.2075605	-3.4154966
23500	-6.1301184	-3.1495755
23501	-2.7809534	2.5177593
23502	-0.053788185	-6.9296904
23503	5.810178	-9.105781
23504	3.8702374	-3.0923
23505	-3.5829082	2.195298
23506	-3.776721	1.9865885
23507	-4.017922	0.90612936
23508	-11.707601	1.9968417
23509	-1.7420158	-4.6678658
23510	4.112444	-3.0845923
23511	-8.601966	-8.704218
23512	-2.3751729	1.8201072
23513	-12.084353	1.7815348
23514	3.9110813	10.169399
23515	-3.9573753	2.085061
23516	-4.0808725	3.0842705
23517	10.517372	-3.0097895
23518	-4.3271375	6.1397505
23519	-11.32089	-4.5790977
23520	-3.7168133	2.9705362
23521	10.772456	-2.7797058
23522	-8.828177	-9.169582
23523	4.098835	11.021532
23524	-1.2142324	-10.498102
23525	11.064719	-3.013523
23526	-2.3791068	-12.316788
23527	4.013947	-2.8437881
23528	5.1001434	-8.832535
23529	-5.9410925	-3.2298846
23530	4.410079	10.262743
23531	-7.9568434	-9.082474
23532	3.7120166	-2.5493271
23533	-1.4703723	-4.6008334
23534	0.33729565	-8.438955
23535	-2.0450783	3.4904406
23536	9.998282	-3.14061
23537	4.695122	10.116966
23538	-3.7422156	1.1646097
23539	-1.7374794	-4.818824
23540	-3.91186	4.03864
23541	-4.7688255	-12.67207
23542	4.656752	10.24677
23543	-1.4463329	-4.301297
23544	-2.0728788	1.0421467
23545	8.324317	1.0944397
23546	-1.7284596	-4.863878
23547	10.831294	-2.7665846
23548	-3.2289736	1.7953985
23549	-8.377731	-8.181961
23550	-8.450807	-8.21831
23551	-3.536034	2.5199432
23552	-1.7752976	-12.698572
23553	-0.6108112	3.061797
23554	-2.3809674	2.0926423
23555	-3.190978	2.0997474
23556	4.20257	6.3861227
23557	4.3484745	10.39937
23558	5.0394573	-0.72547543
23559	-3.525137	1.722512
23560	4.7190638	10.57175
23561	-10.741186	-4.606082
23562	-1.6871803	-4.5647545
23563	-8.460761	-8.347559
23564	10.860452	-2.6655183
23565	-1.0289166	3.4222674
23566	5.5158668	-9.886663
23567	-4.6203747	-12.266449
23568	5.0394316	-0.36090562
23569	-10.592446	-4.953002
23570	4.9060297	-10.088504
23571	-10.9485445	-4.21245
23572	-1.8986492	-4.5543065
23573	-3.072798	1.169818
23574	10.27323	-2.7270582
23575	-8.963073	8.858545
23576	3.656804	-3.3927426
23577	-2.479513	1.476505
23578	-1.4983838	0.6703558
23579	-4.136852	2.5582447
23580	0.7910815	-9.006809
23581	5.326812	3.9302535
23582	-2.9698107	2.03384
23583	-3.9162548	1.4756875
23584	-0.13888791	-8.035534
23585	-11.119463	-4.942572
23586	3.4649434	-2.6368818
23587	-1.7239933	-2.7984133
23588	-4.8002496	-12.066599
23589	-4.797654	-12.393637
23590	5.8055973	-10.119974
23591	-4.760424	-12.756138
23592	-8.545099	-8.95196
23593	4.105483	-3.2506516
23594	5.5641413	-0.56226885
23595	-2.595878	1.1192963
23596	4.419057	10.711838
23597	4.9465694	-0.7152537
23598	10.776353	2.141821
23599	-2.5109255	-12.6495285
23600	10.719565	-2.788693
23601	9.902415	-2.9841063
23602	4.2428617	9.989914
23603	-3.1584566	1.8756475
23604	4.656262	9.913378
23605	3.9659758	-3.3811538
23606	-1.1843324	0.8670331
23607	-1.5913751	2.0104933
23608	-1.8016152	-4.724245
23609	-4.511542	-12.414869
23610	-0.9022684	0.88962626
23611	-6.5078335	-3.0104055
23612	-2.2643433	0.7438855
23613	-4.0141773	1.6107472
23614	-11.867676	1.2890198
23615	9.975744	-2.774105
23616	4.2092795	10.610805
23617	-3.0711432	2.269823
23618	-11.137025	-4.481986
23619	10.590123	-3.2360673
23620	4.1203547	-3.3866227
23621	6.552045	10.795238
23622	-3.3147793	2.022668
23623	-11.08017	-4.4802985
23624	-6.559924	-9.3006525
23625	4.166153	10.614874
23626	-11.058812	-4.212493
23627	4.0184712	-3.0442185
23628	4.5957665	10.785615
23629	-8.009032	-8.804899
23630	3.8328462	10.563173
23631	9.182595	-2.8879912
23632	-4.0907197	2.8044019
23633	10.35629	-3.0582693
23634	-3.5916586	3.368941
23635	-5.1823974	-12.980797
23636	5.1907105	-1.1899256
23637	10.37728	1.6080106
23638	-3.4408472	2.5145233
23639	-1.5130186	-4.9390354
23640	-4.15996	7.03502
23641	-2.1408854	0.8993685
23642	-1.5825372	-4.65181
23643	-12.069571	1.9333751
23644	-2.6936269	-11.642256
23645	4.1221247	-3.0683913
23646	5.523277	-9.718457
23647	3.1920075	12.530405
23648	-3.4603572	1.4302619
23649	10.791471	-2.174816
23650	-4.2182918	-12.246809
23651	10.078284	2.1905499
23652	-2.768432	1.9632397
23653	-4.2061796	1.3386348
23654	-3.81916	2.6381488
23655	-0.7530254	3.7695599
23656	-3.6137612	2.5529938
23657	4.347859	10.930654
23658	-4.004567	1.973527
23659	-8.438277	-8.631254
23660	-6.3491626	0.08742306
23661	-7.0041137	0.5411569
23662	-2.9592502	1.983033
23663	4.0517883	-3.1612508
23664	10.4333725	-2.8632636
23665	-3.4122171	2.8639317
23666	-3.1686797	0.5017829
23667	-3.4702034	1.6929452
23668	6.016116	3.648262
23669	-2.968975	3.7825575
23670	4.7208557	10.681259
23671	4.591917	10.323576
23672	-10.745395	7.053673
23673	-1.9439826	-4.75839
23674	4.0984693	-3.2795863
23675	5.1939487	10.760138
23676	8.025513	-8.886943
23677	-3.6905518	4.0922914
23678	-1.8795958	-4.8262067
23679	-8.488027	-7.967535
23680	-3.4772577	-12.058195
23681	-2.3748806	2.3960812
23682	-2.0257819	1.8066409
23683	-1.0011654	1.5645385
23684	-2.2298892	-12.419422
23685	5.480521	-0.86132836
23686	-1.9024417	-4.8707633
23687	4.65556	10.461638
23688	-1.1834846	0.3287048
23689	5.7349567	3.8184886
23690	-8.250104	-8.763108
23691	4.5997534	10.400455
23692	4.9988155	10.758013
23693	-9.335738	9.139553
23694	10.595181	-2.692038
23695	-11.906552	1.3731246
23696	-3.2370355	1.6074338
23697	-4.4168086	-12.293385
23698	-7.7107058	-7.764386
23699	3.316135	10.616041
23700	10.495099	-3.2943869
23701	-2.545601	1.5140616
23702	-3.6287084	4.6131754
23703	-11.076438	-3.778114
23704	4.5905485	10.717905
23705	-3.5645525	1.3063534
23706	-2.9439778	1.5552075
23707	-8.900241	-8.044216
23708	-10.610733	-3.9796636
23709	-2.3191833	-12.4955845
23710	3.9241157	-3.447719
23711	-11.031833	-4.4979153
23712	3.5480762	11.879822
23713	5.413697	10.050156
23714	-3.3687904	1.0014561
23715	-1.5406928	2.1414142
23716	5.0541477	-0.83450246
23717	5.1380324	10.539972
23718	-11.317571	1.6293105
23719	10.818612	-2.6944385
23720	-1.7600214	-4.7832713
23721	-8.14924	-8.201447
23722	0.8856459	-8.499464
23723	5.676054	-9.371632
23724	-8.427909	-8.46643
23725	5.910529	-9.638975
23726	-8.244473	-8.2459345
23727	5.329267	-9.805723
23728	5.0463285	11.073372
23729	-3.6439242	2.9457445
23730	4.0237617	11.713026
23731	4.317565	10.9124565
23732	10.524534	-2.9075575
23733	-4.1726213	2.8587787
23734	5.5519285	-9.676185
23735	-1.2176208	1.644048
23736	-2.3796606	-12.419563
23737	-0.12754974	-7.410905
23738	-2.4990885	1.9340267
23739	3.9548883	-3.3043814
23740	-12.567398	-4.9479985
23741	10.519641	-2.7271557
23742	-3.9700809	2.7899275
23743	-3.6880288	6.3846946
23744	-3.366929	2.5575328
23745	10.201207	-3.068851
23746	-3.6806345	4.780654
23747	-3.5614052	1.5251626
23748	5.4363823	-0.24358091
23749	3.839209	-3.3083644
23750	4.1111445	-3.0140545
23751	0.5636082	-0.010270923
23752	-0.010032237	1.4526274
23753	2.7431931	12.112204
23754	-3.1299086	1.8286684
23755	-11.6209135	1.1930135
23756	5.438552	-9.516897
23757	5.0141926	-9.445319
23758	5.0368814	10.634591
23759	-1.9641106	-4.7454696
23760	-3.634206	2.7299762
23761	4.6716814	10.272884
23762	5.789876	-9.989576
23763	5.44944	-9.208388
23764	-11.277537	1.3848343
23765	4.932034	-8.40255
23766	-6.282642	-3.3119526
23767	-2.5512817	-12.773323
23768	-8.099842	-7.754523
23769	-4.083891	1.2379235
23770	-4.6190805	7.24675
23771	1.5049887	-7.205302
23772	-2.6206632	2.1623223
23773	-8.439054	-8.115914
23774	10.155078	2.2124457
23775	4.310742	10.947842
23776	-2.4056308	1.0265564
23777	4.442333	10.662159
23778	2.5476134	11.654957
23779	4.6474833	10.769836
23780	-8.707335	0.1786719
23781	10.543744	1.444935
23782	-2.2232718	2.9167194
23783	-1.5612881	0.06981854
23784	-2.1840549	-4.8133936
23785	-1.7188396	-4.9184065
23786	5.3767805	-9.363556
23787	11.110533	-2.4503274
23788	10.347896	1.6031601
23789	4.0316415	-3.152557
23790	-2.3685503	2.243514
23791	3.8697338	6.799194
23792	10.245992	2.7724876
23793	5.859814	0.11876276
23794	-11.317136	0.89070606
23795	-11.700815	-4.914563
23796	4.02145	-3.3227873
23797	-2.829578	1.7087873
23798	10.6223955	-2.415229
23799	5.087724	-1.0753944
23800	3.0928378	5.1983604
23801	5.2394814	-0.7656565
23802	-8.449465	-8.328382
23803	-10.79897	-4.496387
23804	-3.017853	2.8066916
23805	-3.4527316	2.0349746
23806	-1.6513743	-4.7532597
23807	-3.8046496	1.8621829
23808	-4.5044737	-12.280058
23809	10.337937	-3.1410487
23810	-8.261788	-8.823818
23811	-11.530286	-4.621933
23812	4.5135155	10.492481
23813	10.84369	-2.6930661
23814	10.506504	-2.766928
23815	-2.3214917	-1.9963107
23816	-2.2630908	-12.415457
23817	-8.747525	-8.486298
23818	-1.2272539	13.348318
23819	-2.6799405	1.688209
23820	3.8156095	-2.8838167
23821	10.614082	-2.618953
23822	-1.9053473	-4.7905188
23823	5.548996	-9.364012
23824	10.652585	-2.6488786
23825	-0.57843125	0.40823486
23826	-8.059362	-8.036673
23827	-2.919807	2.140959
23828	-4.5308414	2.457768
23829	5.4710464	-9.003962
23830	10.509629	-2.2044623
23831	-4.1134915	1.3717372
23832	4.385247	9.109598
23833	-1.9094574	-5.028792
23834	-3.480854	1.0981405
23835	3.8342638	11.070725
23836	10.848014	-3.2941134
23837	4.579795	10.047904
23838	-3.3606708	6.0124807
23839	-3.194365	2.1302757
23840	-1.8046045	-4.772205
23841	4.354136	7.0223985
23842	10.893676	-2.7236857
23843	-7.911043	-8.32472
23844	-1.3682237	-4.0159984
23845	3.724926	-2.3635564
23846	-2.7069128	3.2784038
23847	4.1511807	10.262629
23848	-11.446969	-4.774701
23849	-1.4492617	3.1650128
23850	-1.3173208	-4.9110913
23851	4.081604	-2.608052
23852	0.5307643	-8.670694
23853	-2.1177254	0.41553715
23854	-10.740702	-4.288358
23855	-2.691855	1.289051
23856	-3.5146298	2.5543742
23857	4.4475503	10.447089
23858	-1.8040185	2.7634711
23859	-4.780761	-12.926577
23860	4.2564807	-3.227397
23861	-3.5219126	2.2627978
23862	-2.987507	2.7052698
23863	-11.794943	-4.0871916
23864	-5.046086	-11.903133
23865	5.971873	-7.4481597
23866	4.3369713	9.672777
23867	-1.5835578	-4.6950054
23868	3.4630308	10.807974
23869	-3.016699	0.8217331
23870	-1.689316	-4.3222866
23871	-1.8859258	-1.6114388
23872	-3.1590476	1.7722926
23873	-1.8524802	-12.561859
23874	4.050735	11.222004
23875	-2.935488	2.7106404
23876	4.0275006	10.062464
23877	-6.225598	-3.0393438
23878	-4.278929	3.5287266
23879	4.9678655	9.961231
23880	5.8262424	-9.224699
23881	-1.9954517	-12.696532
23882	11.123822	-3.0527618
23883	10.611772	-2.599664
23884	-3.3554273	1.9196837
23885	-2.815136	2.1330354
23886	3.780118	-2.920538
23887	3.9295359	-3.3137999
23888	3.9198523	-3.3041916
23889	-4.229811	7.3249674
23890	4.438427	9.573897
23891	10.767175	-2.3346498
23892	-3.1456726	1.990588
23893	3.8371625	8.59873
23894	3.6872463	-2.8417273
23895	-4.541369	2.3815317
23896	4.7583804	10.571798
23897	-12.106149	1.5996797
23898	10.969344	-3.0413492
23899	4.403516	10.119158
23900	-1.6308265	-2.3403835
23901	1.4451721	-4.6635466
23902	-6.0272074	-3.154817
23903	10.883014	-1.9957206
23904	-11.040484	-4.370123
23905	4.113759	-0.95952487
23906	4.731059	-3.6651084
23907	10.117518	1.6473316
23908	-2.608886	1.3895148
23909	-10.821579	8.5404215
23910	3.7953405	-3.165462
23911	-3.0358734	2.7258387
23912	4.2107615	-3.302419
23913	-4.243162	6.178294
23914	0.59331876	-8.606459
23915	4.701004	10.908261
23916	-10.962424	-4.430984
23917	-1.9938035	2.7401953
23918	4.870452	9.787422
23919	3.4529462	11.075951
23920	1.7563787	-2.8690388
23921	4.5529375	10.893164
23922	5.8433175	-0.6193558
23923	10.698012	-2.9781213
23924	-2.9839864	3.3961775
23925	-4.140483	3.0217552
23926	-2.3587182	2.3823178
23927	4.3879967	9.6528635
23928	-10.204676	-4.974859
23929	-10.576043	-4.2100887
23930	5.454951	-8.67878
23931	2.364501	8.508047
23932	6.1878138	-10.21596
23933	-2.5096426	-0.4159122
23934	-4.296419	2.3657677
23935	-2.0019758	-12.441721
23936	-9.2530985	-9.049284
23937	-2.7815437	1.3585787
23938	-1.7409296	-12.166754
23939	-8.957988	-8.847406
23940	-1.7392678	-4.544806
23941	-1.3096023	3.1623542
23942	4.5120516	10.416349
23943	10.726729	-4.160329
23944	-1.6697767	-4.484208
23945	-3.7763286	1.5120733
23946	-0.41142374	3.0391624
23947	10.928625	-3.0895095
23948	-4.8312464	7.4754195
23949	-3.274096	3.6341264
23950	-1.625119	-12.216198
23951	-3.8616529	2.0480528
23952	-8.203593	-8.281897
23953	-1.7851951	-4.4529724
23954	5.41413	-9.3506775
23955	-4.3763523	2.1970942
23956	-1.0764954	-4.3936496
23957	-1.1864297	-4.705927
23958	4.8905706	-8.113208
23959	-3.0682383	2.1844258
23960	-2.4850962	1.4888569
23961	4.4453816	9.885424
23962	2.392756	8.717131
23963	4.309105	10.118902
23964	-10.910785	-4.7959824
23965	-1.7681947	1.1440494
23966	3.7698956	-2.9361794
23967	4.7231364	-8.481986
23968	-5.1517463	-12.326687
23969	7.3374157	1.8007413
23970	6.004373	-8.201395
23971	-10.880998	-4.716212
23972	4.2665157	9.101614
23973	-2.9080806	2.1593502
23974	3.722786	-2.6172485
23975	-1.5306219	-4.680231
23976	5.59109	-9.798149
23977	-2.7181945	2.5727947
23978	3.7495809	-3.0479546
23979	-11.684143	1.5877297
23980	3.5639706	10.362007
23981	5.639006	-8.68977
23982	10.530454	-2.5699294
23983	4.599092	9.671687
23984	-2.3343852	-11.368958
23985	6.030812	-9.150384
23986	4.314188	10.604204
23987	-10.864404	-4.3207874
23988	-1.905926	-4.7495365
23989	-3.8567157	3.5958612
23990	-2.4569654	-12.444408
23991	-10.4504175	8.936995
23992	4.2273455	-3.354135
23993	10.320071	-3.0731375
23994	-3.2694547	2.7514386
23995	-3.0582404	2.328106
23996	-2.5472052	0.0045087337
23997	-2.6862426	1.0588046
23998	-11.793686	-4.4857755
23999	-8.196069	-8.535004
24000	5.894118	-9.660483
24001	3.7151484	7.5226016
24002	-2.2556252	-4.009479
24003	-1.5523005	-4.312815
24004	-0.67008036	1.6411967
24005	4.7937593	11.373947
24006	-3.4836092	2.6817245
24007	-2.011605	-12.548184
24008	-3.624221	3.5413775
24009	3.6890144	9.311598
24010	5.425705	-9.287939
24011	-8.659437	-8.929733
24012	3.964522	-2.9113667
24013	-1.6745386	-12.475677
24014	5.1579504	10.204044
24015	4.777956	9.857372
24016	-2.696685	1.8619442
24017	4.334339	9.730728
24018	-4.129363	3.0098863
24019	4.0217295	-2.6451218
24020	4.5721445	10.419265
24021	-10.119574	-4.2041597
24022	13.005888	-3.6726754
24023	-1.5256476	-12.623309
24024	4.314262	-2.9507232
24025	6.0515375	-8.812127
24026	-1.4707966	-4.7388773
24027	-1.8367739	-4.9940805
24028	-9.587125	-3.8377442
24029	4.6940618	10.179029
24030	-4.081578	1.8983681
24031	10.425641	-1.5098504
24032	2.2000964	6.466119
24033	-4.94359	-13.069078
24034	3.8712912	-3.2636213
24035	-3.6853034	-4.745255
24036	-3.702519	2.3894224
24037	-11.387069	-5.035329
24038	-1.5734389	-4.454458
24039	-2.190838	-4.6398816
24040	-3.7991538	3.713738
